"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","476,241.06",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,538,452.38",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","13,733,796.69",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","145,024.7",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","226,931.08",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","118,668.71",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","9,414.82",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","59,921.63",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","64,190.68",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","255,226.37",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","184,905.39",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","160,404.98",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","25,961.61",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","45,144.08",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","Ireland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","70,091,619.18",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","8,329,608.69",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","404,213.1",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","13,372,671.24",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","31,414,823.83",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","4,574,747.17",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","303,478.81",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","25,250.11",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","6,972,815.75",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","491,068.46",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","51,815.68",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","87,866.99",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","7,119.94",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","211,070.92",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","79,575.81",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","2,375,253.38",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","613,360.32",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","529,251.59",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","100,569.27",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","98,624.83",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","48,433.3",""
"2016","Greece","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","259,476,337.24",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","46,777,133.03",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","1,634,006.48",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","77,570,059.17",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","58,039,424.15",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","14,257,701.78",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","443,759.85",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","5,376,322.39",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","46,986,091.01",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","897,978.86",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","803,746.53",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","252,288.95",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","61,618.55",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","496,916.25",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","262,047.2",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","2,407,883.67",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","577,621.59",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","1,655,634.32",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","374,462.35",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","601,641.11",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","Spain","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","320,312,514.35",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","90,693,893.43",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","1,187,455.91",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","87,532,394.51",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","29,888,725.37",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","21,860,208.31",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","8,236,648.93",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","9,409,163.03",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","42,720,665.93",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","2,579,723.66",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","1,042,164.75",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","821,627.08",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","451,042.13",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","2,006,460.19",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","6,702,881.92",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","2,236,222.16",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","4,024,023",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","5,825,364.59",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","1,780,889.75",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","1,312,959.71",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","France","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","18,272,780.49",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","3,722,943.4",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","641,467.14",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","4,137,491.65",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","4,113,328.11",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","1,839,828.27",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","1,270,701.72",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","462,400.76",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","1,138,317.63",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","46,687.16",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","82,214.39",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","62,768.75",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","135,468.03",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","146,282.85",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","112,310.31",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","62,099.76",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","75,383.29",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","86,040.1",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","25,717.36",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","83,216.58",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","28,113.22",""
"2016","Croatia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","316,897,284.83",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","39,108,755.14",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","2,985,625.48",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","89,564,662.89",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","94,431,583.69",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","24,832,554.4",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","4,935,820.45",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","4,893,828.15",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","47,145,037.34",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","1,996,305.99",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","208,293.08",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","374,177.57",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","263,042.42",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","629,865.32",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","1,371,213.44",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","1,777,716.67",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","36,574.47",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","1,488,272.67",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","335,775.39",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","518,180.28",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","Italy","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","6,685,721.8",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","571,808.06",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","14,513.47",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","1,565,053.6",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","3,313,091.74",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","540,191.52",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","99,361.1",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","121,332.96",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","263,007.46",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","58,560.73",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","8,533.51",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","8,806.2",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","2,757.68",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","18,156.94",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","20,002.21",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","41,908.29",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","6,673.69",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","12,719.96",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","7,420.17",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","11,822.5",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","Cyprus","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","10,501,262.03",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","3,228,491.07",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","49,111.69",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","1,183,729.6",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","1,967,279.84",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","571,382.34",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","211,104.7",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","242,276.72",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","2,574,685.44",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","18,894.39",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","13,197.93",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","7,556.27",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","129,761.69",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","39,680.52",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","53,880.32",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","115,765.48",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","20,764.18",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","51,256.38",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","10,615.66",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","11,825.88",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2016","Latvia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","1.94",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","22,858,692.6",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","4,952,972.44",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","10,987.23",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","5,255,176.1",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","1,813,363.99",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","1,005,429.78",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","74,566.4",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","99,540.25",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","9,368,747.53",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","13,026",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","11,124.27",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","8,423.77",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","15,645.81",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","31,334.76",""
"2016","Lithuania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","22,869",""
